Variable_A,Variable_B,TimeWindow,n,df,r,CI_95%,p_val,p_adj,is_significant
Ascorbic Acid,IFN-a2,time1,30,27,0.2141706743984162,"[-0.17, 0.54]",0.2645855496099308,0.9908428410913599,False
Asparagine,IFN-a2,time1,30,27,-0.31734715469776514,"[-0.61, 0.06]",0.09345013790036427,0.9908428410913599,False
Cholesterol,IFN-a2,time1,30,27,-0.09032482454975599,"[-0.44, 0.29]",0.6412351687374734,0.9908428410913599,False
Citric acid,IFN-a2,time1,30,27,-0.19217310038269297,"[-0.52, 0.19]",0.317934782397032,0.9908428410913599,False
Cysteine,IFN-a2,time1,30,27,0.12762903672057763,"[-0.25, 0.47]",0.5093967760640137,0.9908428410913599,False
Decanoic acid,IFN-a2,time1,30,27,-0.16332667905620316,"[-0.50, 0.22]",0.3972413424570096,0.9908428410913599,False
Glutamic Acid,IFN-a2,time1,30,27,0.1265174830361299,"[-0.25, 0.47]",0.5131220309967951,0.9908428410913599,False
Glutamine [-H2O],IFN-a2,time1,30,27,-0.06589036402389153,"[-0.42, 0.31]",0.7341639643977445,0.9908428410913599,False
Glyceraldehyde-3-P(MOX),IFN-a2,time1,30,27,-0.15562595930534137,"[-0.49, 0.22]",0.42016425991257655,0.9908428410913599,False
Glycerol-3-P,IFN-a2,time1,30,27,0.18169166458231142,"[-0.20, 0.51]",0.3455355920644002,0.9908428410913599,False
Glycine,IFN-a2,time1,30,27,-0.09879391665806353,"[-0.45, 0.28]",0.6101428007434451,0.9908428410913599,False
Indole-3-Latic Acid,IFN-a2,time1,30,27,-0.33075006941232415,"[-0.62, 0.04]",0.07968763349217631,0.9908428410913599,False
Indole-3-Propionic Acid,IFN-a2,time1,30,27,-0.13761887791617283,"[-0.48, 0.24]",0.476526924197624,0.9908428410913599,False
Lactic Acid,IFN-a2,time1,30,27,-0.16962551795432762,"[-0.50, 0.21]",0.37903261746271266,0.9908428410913599,False
Leucine,IFN-a2,time1,30,27,-0.19922492182248075,"[-0.53, 0.18]",0.3001558014152068,0.9908428410913599,False
Linoleic Acid,IFN-a2,time1,30,27,0.03339326760939264,"[-0.34, 0.40]",0.86346444823083,0.9959801770656903,False
Lysine,IFN-a2,time1,30,27,0.027326720354024774,"[-0.34, 0.39]",0.8880976468579997,0.9959801770656903,False
Methionine,IFN-a2,time1,30,27,-0.07324869732057813,"[-0.43, 0.30]",0.7057179750618776,0.9908428410913599,False
Oleic Acid,IFN-a2,time1,30,27,-0.09231277419887308,"[-0.44, 0.28]",0.6338808018943872,0.9908428410913599,False
Ornithine,IFN-a2,time1,30,27,-0.421084514731468,"[-0.68, -0.06]",0.022917678690891802,0.9908428410913599,False
Palmitic Acid,IFN-a2,time1,30,27,-0.16523430407051232,"[-0.50, 0.21]",0.3916749859090083,0.9908428410913599,False
Phenylalanine,IFN-a2,time1,30,27,-0.24943775970992044,"[-0.56, 0.13]",0.1919210065102383,0.9908428410913599,False
Proline,IFN-a2,time1,30,27,0.00973666929700834,"[-0.36, 0.37]",0.9600202101691315,0.9959801770656903,False
Serine,IFN-a2,time1,30,27,-0.18575804431806614,"[-0.52, 0.19]",0.33466133059040803,0.9908428410913599,False
Stearic Acid,IFN-a2,time1,30,27,0.009296571822511009,"[-0.36, 0.37]",0.9618259647637818,0.9959801770656903,False
Threonine,IFN-a2,time1,30,27,-0.058951282722482595,"[-0.42, 0.31]",0.7613089918395204,0.9908428410913599,False
Tryptophan,IFN-a2,time1,30,27,-0.07430373683055534,"[-0.43, 0.30]",0.7016699680249323,0.9908428410913599,False
Tyrosine,IFN-a2,time1,30,27,-0.0110736737262323,"[-0.38, 0.36]",0.954535598625627,0.9959801770656903,False
Valine,IFN-a2,time1,30,27,-0.027586865074627685,"[-0.39, 0.34]",0.8870390697209021,0.9959801770656903,False
"(R*,R*)-2,3-Dihydroxybutanoic acid, tris(trimethylsilyl)-",IFN-a2,time1,30,27,0.2008690432960541,"[-0.18, 0.53]",0.296102400207141,0.9908428410913599,False
1-Ethyl-1-tetradecyloxy-1-silacyclohexane,IFN-a2,time1,30,27,0.2529348972102291,"[-0.13, 0.57]",0.1855601660005692,0.9908428410913599,False
1-Heptadecanol,IFN-a2,time1,30,27,0.15185086220146574,"[-0.23, 0.49]",0.4316636968777777,0.9908428410913599,False
1-Monooleoylglycerol,IFN-a2,time1,30,27,0.07325071943796975,"[-0.30, 0.43]",0.7057102089818421,0.9908428410913599,False
1-Monopalmitin,IFN-a2,time1,30,27,0.3217703256888959,"[-0.05, 0.62]",0.08872305338544943,0.9908428410913599,False
"1,3-Dioxolane-2-methanol",IFN-a2,time1,30,27,-0.0410513114462554,"[-0.40, 0.33]",0.8325496014431919,0.9959801770656903,False
"1,5-Anhydrohexitol",IFN-a2,time1,30,27,0.3213213992483515,"[-0.05, 0.62]",0.08919436826694144,0.9908428410913599,False
"11-Eicosenoic acid, (E)-",IFN-a2,time1,30,27,0.0626266491678443,"[-0.31, 0.42]",0.7468945145196344,0.9908428410913599,False
2-Aminoadipic acid,IFN-a2,time1,30,27,0.34521584481794226,"[-0.02, 0.63]",0.06663643888212209,0.9908428410913599,False
2-Aminoheptanedioic acid,IFN-a2,time1,30,27,0.15466276182860492,"[-0.22, 0.49]",0.42308203213813766,0.9908428410913599,False
"2-Ethyl-3-hydroxypropionic acid, di-",IFN-a2,time1,30,27,0.03570189414805432,"[-0.34, 0.40]",0.8541218051030043,0.9959801770656903,False
2-Keto-3-methylvaleric acid,IFN-a2,time1,30,27,-0.1290720628306335,"[-0.47, 0.25]",0.5045806368241099,0.9908428410913599,False
"2,3-Butanediol",IFN-a2,time1,30,27,-0.029674927048344207,"[-0.39, 0.34]",0.8785493921614025,0.9959801770656903,False
"2,3,4-Trihydroxybutyric acid",IFN-a2,time1,30,27,0.1835937411092072,"[-0.20, 0.52]",0.34042291912391986,0.9908428410913599,False
4-Aminobutanoic acid,IFN-a2,time1,30,27,0.02131290771965108,"[-0.35, 0.38]",0.9126178238159128,0.9959801770656903,False
"9-Hexadecenoic acid, (Z)-",IFN-a2,time1,30,27,-0.24436702099767096,"[-0.56, 0.13]",0.201410117790413,0.9908428410913599,False
"alpha-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",IFN-a2,time1,30,27,0.23588196874041611,"[-0.14, 0.55]",0.21800089947942042,0.9908428410913599,False
Aminomalonic acid,IFN-a2,time1,30,27,0.0769780615634927,"[-0.30, 0.43]",0.6914449686495714,0.9908428410913599,False
Arachidonic acid.1,IFN-a2,time1,30,27,0.13445938265384386,"[-0.24, 0.48]",0.48680256145438083,0.9908428410913599,False
beta-Alanine,IFN-a2,time1,30,27,-0.22289371217862156,"[-0.54, 0.16]",0.24514868741238427,0.9908428410913599,False
beta-D-Xylopyranose,IFN-a2,time1,30,27,-0.07333716201582284,"[-0.43, 0.30]",0.7053782473996637,0.9908428410913599,False
Butanoic acid,IFN-a2,time1,30,27,0.16140732636083122,"[-0.22, 0.50]",0.40288705658245016,0.9908428410913599,False
Campesterol,IFN-a2,time1,30,27,0.2858741437783303,"[-0.09, 0.59]",0.13275207981608203,0.9908428410913599,False
D-(-)-Ribofuranose,IFN-a2,time1,30,27,0.2588600672355154,"[-0.12, 0.57]",0.17512138285878154,0.9908428410913599,False
"D-Arabinose, tetrakis(trimethylsilyl) ether, ethyloxime (isomer 1)",IFN-a2,time1,30,27,-0.12406417915913713,"[-0.47, 0.25]",0.5213911063471317,0.9908428410913599,False
Diethanolamine,IFN-a2,time1,30,27,0.29580828950216664,"[-0.08, 0.60]",0.11923163774299597,0.9908428410913599,False
DL-Ornithine,IFN-a2,time1,30,27,-0.05088126209482889,"[-0.41, 0.32]",0.7932282088837603,0.994028844903905,False
Doconexent,IFN-a2,time1,30,27,0.20455614766628166,"[-0.18, 0.53]",0.28713851090079556,0.9908428410913599,False
Dodecanoic acid,IFN-a2,time1,30,27,-0.07837702245824384,"[-0.43, 0.30]",0.6861171230989487,0.9908428410913599,False
Erythritol,IFN-a2,time1,30,27,-0.21942189004678975,"[-0.54, 0.16]",0.2527681775649678,0.9908428410913599,False
"Ethanolamine, 2TMS",IFN-a2,time1,30,27,0.027001881136146266,"[-0.34, 0.39]",0.8894197420539709,0.9959801770656903,False
"Ethanolamine, 3TMS",IFN-a2,time1,30,27,-0.0754858032442581,"[-0.43, 0.30]",0.6971440517489496,0.9908428410913599,False
Ethyl alpha-D-glucopyranoside,IFN-a2,time1,30,27,0.11381622371104909,"[-0.26, 0.46]",0.5566168237523177,0.9908428410913599,False
Glyceric acid,IFN-a2,time1,30,27,-0.09825033039281447,"[-0.45, 0.28]",0.6121193994004845,0.9908428410913599,False
Glycerol,IFN-a2,time1,30,27,0.2709775367747531,"[-0.11, 0.58]",0.15507478637751015,0.9908428410913599,False
Glycolic acid,IFN-a2,time1,30,27,0.3237405331022118,"[-0.05, 0.62]",0.08667693664718308,0.9908428410913599,False
L-(+)-Erythrulose,IFN-a2,time1,30,27,-0.05794910767913673,"[-0.42, 0.32]",0.7652532591701089,0.9908428410913599,False
L-5-Oxoproline,IFN-a2,time1,30,27,-0.02127019519157116,"[-0.38, 0.35]",0.9127922836077174,0.9959801770656903,False
L-Alanine,IFN-a2,time1,30,27,-0.08667545013789239,"[-0.44, 0.29]",0.6548223311117743,0.9908428410913599,False
L-Aspartic acid,IFN-a2,time1,30,27,0.006320566260860701,"[-0.36, 0.37]",0.9740411578509851,0.9959801770656903,False
L-Norvaline,IFN-a2,time1,30,27,0.14784836422622158,"[-0.23, 0.49]",0.444041376653349,0.9908428410913599,False
L-Proline,IFN-a2,time1,30,27,0.284555244562158,"[-0.09, 0.59]",0.13462796106525945,0.9908428410913599,False
L-Rhamnose,IFN-a2,time1,30,27,0.4560148246282417,"[0.11, 0.70]",0.012910674287402332,0.9908428410913599,False
Lactic Acid.1,IFN-a2,time1,30,27,-0.09409180420058186,"[-0.45, 0.28]",0.6273280974586062,0.9908428410913599,False
Methyl galactoside,IFN-a2,time1,30,27,0.20472172339070538,"[-0.17, 0.53]",0.28674007031634313,0.9908428410913599,False
N-Acetylglutamine,IFN-a2,time1,30,27,0.09211886044472906,"[-0.28, 0.44]",0.6345966957389797,0.9908428410913599,False
Nonanoic acid,IFN-a2,time1,30,27,0.3360710700889712,"[-0.03, 0.63]",0.07467690437927452,0.9908428410913599,False
Oxalic acid,IFN-a2,time1,30,27,0.2644919796460861,"[-0.11, 0.58]",0.16558895732592294,0.9908428410913599,False
Palmitelaidic acid,IFN-a2,time1,30,27,0.17831449108724579,"[-0.20, 0.51]",0.35472623285623184,0.9908428410913599,False
1H-Indole-3-Acetic Acid,IFN-y,time1,30,27,-0.023123085363164316,"[-0.39, 0.35]",0.905227884459413,0.9959801770656903,False
2-OH-Butanoic Acid,IFN-y,time1,30,27,0.3298932694752196,"[-0.04, 0.62]",0.0805179967309425,0.9908428410913599,False
3-OH-Butanoic Acid,IFN-y,time1,30,27,0.32937660421729104,"[-0.04, 0.62]",0.08102191313864678,0.9908428410913599,False
Alanine,IFN-y,time1,30,27,-0.12210553179682017,"[-0.47, 0.26]",0.5280389913375216,0.9908428410913599,False
Arachidonic acid,IFN-y,time1,30,27,-0.03832806796188225,"[-0.40, 0.33]",0.8435175767023331,0.9959801770656903,False
Arginine [-NH3],IFN-y,time1,30,27,0.024222463715251427,"[-0.35, 0.39]",0.9007434759272168,0.9959801770656903,False
Ascorbic Acid,IFN-y,time1,30,27,-0.3001530825940338,"[-0.60, 0.07]",0.11364952655180648,0.9908428410913599,False
Asparagine,IFN-y,time1,30,27,0.16670763253399568,"[-0.21, 0.50]",0.38740661492541417,0.9908428410913599,False
Cholesterol,IFN-y,time1,30,27,0.03165136425016851,"[-0.34, 0.39]",0.8705256622042163,0.9959801770656903,False
Citric acid,IFN-y,time1,30,27,-0.09516930498520398,"[-0.45, 0.28]",0.6233727349326259,0.9908428410913599,False
Cysteine,IFN-y,time1,30,27,-0.20216135150284914,"[-0.53, 0.18]",0.2929407287676236,0.9908428410913599,False
Decanoic acid,IFN-y,time1,30,27,0.1518147078858267,"[-0.23, 0.49]",0.4317746522219228,0.9908428410913599,False
Glutamic Acid,IFN-y,time1,30,27,0.15548726901426727,"[-0.22, 0.49]",0.4205836998196818,0.9908428410913599,False
Glutamine [-H2O],IFN-y,time1,30,27,0.2258050899054203,"[-0.15, 0.55]",0.23887757086806205,0.9908428410913599,False
Glyceraldehyde-3-P(MOX),IFN-y,time1,30,27,-0.028815810216565423,"[-0.39, 0.34]",0.8820408630431615,0.9959801770656903,False
Glycerol-3-P,IFN-y,time1,30,27,-0.06817897675280846,"[-0.42, 0.31]",0.7252776384135338,0.9908428410913599,False
Glycine,IFN-y,time1,30,27,-0.34705022085466675,"[-0.63, 0.02]",0.06510777885167841,0.9908428410913599,False
Indole-3-Latic Acid,IFN-y,time1,30,27,0.1622849649671028,"[-0.22, 0.50]",0.40029990544689165,0.9908428410913599,False
Indole-3-Propionic Acid,IFN-y,time1,30,27,0.28323561647371626,"[-0.09, 0.59]",0.13652414413606404,0.9908428410913599,False
Lactic Acid,IFN-y,time1,30,27,0.26404380255971494,"[-0.11, 0.57]",0.16633375200174,0.9908428410913599,False
Leucine,IFN-y,time1,30,27,0.1624030635781816,"[-0.22, 0.50]",0.3999524883795479,0.9908428410913599,False
Linoleic Acid,IFN-y,time1,30,27,0.1667616533982465,"[-0.21, 0.50]",0.38725062164555246,0.9908428410913599,False
Lysine,IFN-y,time1,30,27,-0.10004523386377018,"[-0.45, 0.28]",0.6056029342348204,0.9908428410913599,False
Methionine,IFN-y,time1,30,27,0.14707854763072378,"[-0.23, 0.49]",0.4464437311469993,0.9908428410913599,False
Oleic Acid,IFN-y,time1,30,27,-0.021896338819462013,"[-0.39, 0.35]",0.9102351940780445,0.9959801770656903,False
Ornithine,IFN-y,time1,30,27,-0.09075796909483203,"[-0.44, 0.29]",0.6396298989163035,0.9908428410913599,False
Palmitic Acid,IFN-y,time1,30,27,0.022323967047163353,"[-0.35, 0.39]",0.908489318090264,0.9959801770656903,False
Phenylalanine,IFN-y,time1,30,27,0.09010255313617216,"[-0.29, 0.44]",0.6420595404287361,0.9908428410913599,False
Proline,IFN-y,time1,30,27,-0.2233395051242935,"[-0.55, 0.16]",0.24418145446247425,0.9908428410913599,False
Serine,IFN-y,time1,30,27,0.014844854170972229,"[-0.35, 0.38]",0.9390773340408671,0.9959801770656903,False
Stearic Acid,IFN-y,time1,30,27,0.006300881003225605,"[-0.36, 0.37]",0.974121979278387,0.9959801770656903,False
Threonine,IFN-y,time1,30,27,-0.08466056416952296,"[-0.44, 0.29]",0.6623708632113795,0.9908428410913599,False
Tryptophan,IFN-y,time1,30,27,0.012806908723686302,"[-0.36, 0.38]",0.94742864165622,0.9959801770656903,False
Tyrosine,IFN-y,time1,30,27,-0.19027984635486528,"[-0.52, 0.19]",0.3228165386035494,0.9908428410913599,False
Valine,IFN-y,time1,30,27,0.10557107641742082,"[-0.27, 0.45]",0.5857280013289587,0.9908428410913599,False
"(R*,R*)-2,3-Dihydroxybutanoic acid, tris(trimethylsilyl)-",IFN-y,time1,30,27,-0.007978041156521868,"[-0.37, 0.36]",0.9672370709262994,0.9959801770656903,False
1-Ethyl-1-tetradecyloxy-1-silacyclohexane,IFN-y,time1,30,27,-0.09217518046376524,"[-0.44, 0.28]",0.6343887393513716,0.9908428410913599,False
1-Heptadecanol,IFN-y,time1,30,27,-0.20944246009558415,"[-0.53, 0.17]",0.27552828860824874,0.9908428410913599,False
1-Monooleoylglycerol,IFN-y,time1,30,27,0.1437527176136647,"[-0.24, 0.48]",0.45690235925647504,0.9908428410913599,False
1-Monopalmitin,IFN-y,time1,30,27,-0.03230076059108029,"[-0.39, 0.34]",0.8678920139452588,0.9959801770656903,False
"1,3-Dioxolane-2-methanol",IFN-y,time1,30,27,-0.17143472289794812,"[-0.51, 0.21]",0.3738936120009818,0.9908428410913599,False
"1,5-Anhydrohexitol",IFN-y,time1,30,27,0.257611059909844,"[-0.12, 0.57]",0.17728667566819856,0.9908428410913599,False
"11-Eicosenoic acid, (E)-",IFN-y,time1,30,27,-0.007994559734735014,"[-0.37, 0.36]",0.9671692711872454,0.9959801770656903,False
2-Aminoadipic acid,IFN-y,time1,30,27,0.18473624329140045,"[-0.19, 0.52]",0.33737403813037836,0.9908428410913599,False
2-Aminoheptanedioic acid,IFN-y,time1,30,27,0.07623589429215681,"[-0.30, 0.43]",0.6942773415563801,0.9908428410913599,False
"2-Ethyl-3-hydroxypropionic acid, di-",IFN-y,time1,30,27,-0.2280226479575454,"[-0.55, 0.15]",0.23417319870716613,0.9908428410913599,False
2-Keto-3-methylvaleric acid,IFN-y,time1,30,27,0.104645147933628,"[-0.27, 0.45]",0.5890383252764364,0.9908428410913599,False
"2,3-Butanediol",IFN-y,time1,30,27,-0.042797031098677565,"[-0.40, 0.33]",0.8255346486810136,0.9959801770656903,False
"2,3,4-Trihydroxybutyric acid",IFN-y,time1,30,27,-0.0212807063262945,"[-0.38, 0.35]",0.9127493503940164,0.9959801770656903,False
4-Aminobutanoic acid,IFN-y,time1,30,27,-0.43213296304622584,"[-0.69, -0.08]",0.01923104389352362,0.9908428410913599,False
"9-Hexadecenoic acid, (Z)-",IFN-y,time1,30,27,-0.09699848587425478,"[-0.45, 0.28]",0.6166815030338905,0.9908428410913599,False
"alpha-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",IFN-y,time1,30,27,-0.14307888268980024,"[-0.48, 0.24]",0.4590370409719756,0.9908428410913599,False
Aminomalonic acid,IFN-y,time1,30,27,-0.0349773214116649,"[-0.40, 0.34]",0.8570520189944972,0.9959801770656903,False
Arachidonic acid.1,IFN-y,time1,30,27,0.08344385280094814,"[-0.29, 0.44]",0.6669449046827125,0.9908428410913599,False
beta-Alanine,IFN-y,time1,30,27,-0.26109292446667404,"[-0.57, 0.12]",0.1712969798352184,0.9908428410913599,False
beta-D-Xylopyranose,IFN-y,time1,30,27,0.07046358569829704,"[-0.30, 0.43]",0.7164415246812266,0.9908428410913599,False
Butanoic acid,IFN-y,time1,30,27,0.1062833694482277,"[-0.27, 0.46]",0.5831870117049835,0.9908428410913599,False
Campesterol,IFN-y,time1,30,27,0.16155752527334993,"[-0.22, 0.50]",0.40244362302783976,0.9908428410913599,False
D-(-)-Ribofuranose,IFN-y,time1,30,27,-0.08227511139777183,"[-0.44, 0.29]",0.6713496350066267,0.9908428410913599,False
"D-Arabinose, tetrakis(trimethylsilyl) ether, ethyloxime (isomer 1)",IFN-y,time1,30,27,0.021328996176840614,"[-0.35, 0.38]",0.9125521113646131,0.9959801770656903,False
Diethanolamine,IFN-y,time1,30,27,0.06131709453479556,"[-0.31, 0.42]",0.7520211857843779,0.9908428410913599,False
DL-Ornithine,IFN-y,time1,30,27,0.15928370791891752,"[-0.22, 0.50]",0.40918612793896414,0.9908428410913599,False
Doconexent,IFN-y,time1,30,27,0.10762571068112255,"[-0.27, 0.46]",0.5784116546285947,0.9908428410913599,False
Dodecanoic acid,IFN-y,time1,30,27,0.2318224433746086,"[-0.15, 0.55]",0.2262570138222044,0.9908428410913599,False
Erythritol,IFN-y,time1,30,27,-0.21939897507705916,"[-0.54, 0.16]",0.25281897935505326,0.9908428410913599,False
"Ethanolamine, 2TMS",IFN-y,time1,30,27,-0.1568451850888919,"[-0.49, 0.22]",0.41648695455694895,0.9908428410913599,False
"Ethanolamine, 3TMS",IFN-y,time1,30,27,0.005082972167731041,"[-0.36, 0.37]",0.9791227834177598,0.9959801770656903,False
Ethyl alpha-D-glucopyranoside,IFN-y,time1,30,27,-0.05075163935428409,"[-0.41, 0.32]",0.7937437296100973,0.994028844903905,False
Glyceric acid,IFN-y,time1,30,27,-0.16857394230149675,"[-0.50, 0.21]",0.3820383319582219,0.9908428410913599,False
Glycerol,IFN-y,time1,30,27,0.19863623875288372,"[-0.18, 0.53]",0.3016155751244147,0.9908428410913599,False
Glycolic acid,IFN-y,time1,30,27,-0.036219904562235464,"[-0.40, 0.33]",0.8520281017419482,0.9959801770656903,False
L-(+)-Erythrulose,IFN-y,time1,30,27,0.16234326970826438,"[-0.22, 0.50]",0.4001283658631767,0.9908428410913599,False
L-5-Oxoproline,IFN-y,time1,30,27,-0.2150823605764016,"[-0.54, 0.16]",0.2625085594967695,0.9908428410913599,False
L-Alanine,IFN-y,time1,30,27,-0.22166445558361192,"[-0.54, 0.16]",0.24782891265017698,0.9908428410913599,False
L-Aspartic acid,IFN-y,time1,30,27,0.018887087909778128,"[-0.35, 0.38]",0.9225321643529931,0.9959801770656903,False
L-Norvaline,IFN-y,time1,30,27,-0.17436535192514563,"[-0.51, 0.21]",0.3656560477859697,0.9908428410913599,False
L-Proline,IFN-y,time1,30,27,0.20261692478539664,"[-0.18, 0.53]",0.2918312700161667,0.9908428410913599,False
L-Rhamnose,IFN-y,time1,30,27,0.16504867537077206,"[-0.21, 0.50]",0.39221467179187397,0.9908428410913599,False
Lactic Acid.1,IFN-y,time1,30,27,0.2592583395159898,"[-0.12, 0.57]",0.17443486396187136,0.9908428410913599,False
Methyl galactoside,IFN-y,time1,30,27,0.05729025921077541,"[-0.32, 0.42]",0.7678494320980862,0.9908428410913599,False
N-Acetylglutamine,IFN-y,time1,30,27,-0.09100663622202046,"[-0.44, 0.29]",0.6387090358085319,0.9908428410913599,False
Nonanoic acid,IFN-y,time1,30,27,-0.06431549164564947,"[-0.42, 0.31]",0.7402985918423859,0.9908428410913599,False
Oxalic acid,IFN-y,time1,30,27,0.009059235663430334,"[-0.36, 0.37]",0.9627998509418816,0.9959801770656903,False
Palmitelaidic acid,IFN-y,time1,30,27,-0.19316049117468287,"[-0.52, 0.19]",0.3154069985946008,0.9908428410913599,False
1H-Indole-3-Acetic Acid,sIL-6Ra,time1,30,27,0.3335049431177388,"[-0.04, 0.62]",0.0770621918333484,0.9908428410913599,False
2-OH-Butanoic Acid,sIL-6Ra,time1,30,27,-0.03462263112542532,"[-0.40, 0.34]",0.8584870871603839,0.9959801770656903,False
3-OH-Butanoic Acid,sIL-6Ra,time1,30,27,0.2247929260557996,"[-0.15, 0.55]",0.24104554938997635,0.9908428410913599,False
Alanine,sIL-6Ra,time1,30,27,0.08412869905923896,"[-0.29, 0.44]",0.6643688799696967,0.9908428410913599,False
Arachidonic acid,sIL-6Ra,time1,30,27,0.2436464118889848,"[-0.13, 0.56]",0.2027843488370022,0.9908428410913599,False
Arginine [-NH3],sIL-6Ra,time1,30,27,0.07839469862792532,"[-0.30, 0.43]",0.6860498980382632,0.9908428410913599,False
Ascorbic Acid,sIL-6Ra,time1,30,27,0.0029643029687781495,"[-0.36, 0.37]",0.9878238972420689,0.9959801770656903,False
Asparagine,sIL-6Ra,time1,30,27,0.20607726003236979,"[-0.17, 0.53]",0.283491360499998,0.9908428410913599,False
Cholesterol,sIL-6Ra,time1,30,27,-0.1345688672544837,"[-0.48, 0.24]",0.48644460656497834,0.9908428410913599,False
Citric acid,sIL-6Ra,time1,30,27,0.09474505093158125,"[-0.28, 0.45]",0.6249289006459376,0.9908428410913599,False
Cysteine,sIL-6Ra,time1,30,27,0.27486418621406883,"[-0.10, 0.58]",0.14900781604880592,0.9908428410913599,False
Decanoic acid,sIL-6Ra,time1,30,27,0.2815261069019682,"[-0.09, 0.59]",0.13900935123116726,0.9908428410913599,False
Glutamic Acid,sIL-6Ra,time1,30,27,-0.15915611016178438,"[-0.50, 0.22]",0.4095663591716435,0.9908428410913599,False
Glutamine [-H2O],sIL-6Ra,time1,30,27,-0.026714456060177045,"[-0.39, 0.34]",0.8905898038010643,0.9959801770656903,False
Glyceraldehyde-3-P(MOX),sIL-6Ra,time1,30,27,-0.14844167776296144,"[-0.49, 0.23]",0.442194593277478,0.9908428410913599,False
Glycerol-3-P,sIL-6Ra,time1,30,27,0.18427317128261192,"[-0.20, 0.52]",0.33860779119857165,0.9908428410913599,False
Glycine,sIL-6Ra,time1,30,27,0.3780493242046278,"[0.01, 0.65]",0.04317100877086304,0.9908428410913599,False
Indole-3-Latic Acid,sIL-6Ra,time1,30,27,-0.08347930896922374,"[-0.44, 0.29]",0.6668114463194696,0.9908428410913599,False
Indole-3-Propionic Acid,sIL-6Ra,time1,30,27,0.1211366569734772,"[-0.26, 0.47]",0.5313424572578984,0.9908428410913599,False
Lactic Acid,sIL-6Ra,time1,30,27,-0.015398571556490118,"[-0.38, 0.35]",0.9368093074604646,0.9959801770656903,False
Leucine,sIL-6Ra,time1,30,27,0.29091312066758684,"[-0.08, 0.59]",0.12576070579604928,0.9908428410913599,False
Linoleic Acid,sIL-6Ra,time1,30,27,0.025396834259429703,"[-0.34, 0.39]",0.8959564732869939,0.9959801770656903,False
Lysine,sIL-6Ra,time1,30,27,0.22691441679197782,"[-0.15, 0.55]",0.2365164234722656,0.9908428410913599,False
Methionine,sIL-6Ra,time1,30,27,0.18639811439302864,"[-0.19, 0.52]",0.3329688277210776,0.9908428410913599,False
Oleic Acid,sIL-6Ra,time1,30,27,0.09417587626530975,"[-0.28, 0.45]",0.6270191145841352,0.9908428410913599,False
Ornithine,sIL-6Ra,time1,30,27,0.30589485298676117,"[-0.07, 0.60]",0.10657337211996745,0.9908428410913599,False
Palmitic Acid,sIL-6Ra,time1,30,27,0.05683659476510884,"[-0.32, 0.41]",0.7696385146145314,0.9908428410913599,False
Phenylalanine,sIL-6Ra,time1,30,27,0.16304952698942693,"[-0.22, 0.50]",0.39805378413414194,0.9908428410913599,False
Proline,sIL-6Ra,time1,30,27,0.1773866281805662,"[-0.20, 0.51]",0.357276568296105,0.9908428410913599,False
Serine,sIL-6Ra,time1,30,27,0.4700760430380489,"[0.13, 0.71]",0.01007819379769835,0.9908428410913599,False
Stearic Acid,sIL-6Ra,time1,30,27,0.1597454313047565,"[-0.22, 0.50]",0.40781188522858114,0.9908428410913599,False
Threonine,sIL-6Ra,time1,30,27,0.17412838040355536,"[-0.21, 0.51]",0.36631813967982985,0.9908428410913599,False
Tryptophan,sIL-6Ra,time1,30,27,-0.12373290943219442,"[-0.47, 0.25]",0.5225126139361997,0.9908428410913599,False
Tyrosine,sIL-6Ra,time1,30,27,0.15939897688071125,"[-0.22, 0.50]",0.4088428059185617,0.9908428410913599,False
Valine,sIL-6Ra,time1,30,27,0.2501381878476875,"[-0.13, 0.56]",0.1906350689992801,0.9908428410913599,False
"(R*,R*)-2,3-Dihydroxybutanoic acid, tris(trimethylsilyl)-",sIL-6Ra,time1,30,27,0.03582502151446865,"[-0.34, 0.40]",0.8536240584625279,0.9959801770656903,False
1-Ethyl-1-tetradecyloxy-1-silacyclohexane,sIL-6Ra,time1,30,27,0.2409079859037662,"[-0.14, 0.56]",0.20806533544229472,0.9908428410913599,False
1-Heptadecanol,sIL-6Ra,time1,30,27,0.027508637392354596,"[-0.34, 0.39]",0.8873573727729294,0.9959801770656903,False
1-Monooleoylglycerol,sIL-6Ra,time1,30,27,-0.10669758994621008,"[-0.46, 0.27]",0.5817115804883541,0.9908428410913599,False
1-Monopalmitin,sIL-6Ra,time1,30,27,0.013567715969045449,"[-0.35, 0.38]",0.9443102415454413,0.9959801770656903,False
"1,3-Dioxolane-2-methanol",sIL-6Ra,time1,30,27,0.2362685105471365,"[-0.14, 0.55]",0.21722556020411213,0.9908428410913599,False
"1,5-Anhydrohexitol",sIL-6Ra,time1,30,27,-0.09155219087820608,"[-0.44, 0.28]",0.636690581651725,0.9908428410913599,False
"11-Eicosenoic acid, (E)-",sIL-6Ra,time1,30,27,0.053009956951324336,"[-0.32, 0.41]",0.7847745476762559,0.9915137278225991,False
