Variable_A,Variable_B,TimeWindow,n,df,r,CI_95%,p_val,p_adj,is_significant
Indole-3-Latic Acid,IL-19,delta_time3_vs_time1,30,27,0.155176426,"[-0.22, 0.49]",0.421524622,0.992619405,FALSE
L-Proline,BAFF/TNFSF13B,delta_time3_vs_time1,30,27,0.15508811,"[-0.22, 0.49]",0.421792166,0.992619405,FALSE
2-Aminoadipic acid,IL-20,delta_time2_vs_time1,30,27,0.154943534,"[-0.22, 0.49]",0.422230348,0.999017505,FALSE
Glyceric acid,Pentraxin-3,delta_time3_vs_time1,30,27,0.154850863,"[-0.22, 0.49]",0.422511348,0.992619405,FALSE
Linoleic Acid,sCD30/TNFRSF8,delta_time2_vs_time1,30,27,0.154690784,"[-0.22, 0.49]",0.422996989,0.999017505,FALSE
Nonanoic acid,IL-28A/IFN-lambda2,delta_time3_vs_time1,30,27,0.154541569,"[-0.22, 0.49]",0.423449948,0.992619405,FALSE
Phenylalanine,IL-20,delta_time2_vs_time1,30,27,0.154539841,"[-0.22, 0.49]",0.423455195,0.999017505,FALSE
Methionine,APRIL/TNFSF13,delta_time3_vs_time1,30,27,0.154490211,"[-0.22, 0.49]",0.42360591,0.992619405,FALSE
Proline,IL-35,delta_time3_vs_time1,30,27,0.154286523,"[-0.22, 0.49]",0.424224788,0.992619405,FALSE
3-OH-Butanoic Acid,Osteopontin,delta_time3_vs_time1,30,27,0.154161219,"[-0.23, 0.49]",0.424605753,0.992619405,FALSE
Ornithine,sIL-6Ra,delta_time2_vs_time1,30,27,0.153860094,"[-0.23, 0.49]",0.425522042,0.999017505,FALSE
Threonine,IL-10,delta_time2_vs_time1,30,27,0.153669969,"[-0.23, 0.49]",0.42610113,0.999017505,FALSE
"Ethanolamine, 2TMS",Pentraxin-3,delta_time2_vs_time1,30,27,0.153152628,"[-0.23, 0.49]",0.427679057,0.999017505,FALSE
Indole-3-Propionic Acid,Osteocalcin,delta_time3_vs_time1,30,27,0.153073726,"[-0.23, 0.49]",0.427919995,0.992619405,FALSE
Butanoic acid,BAFF/TNFSF13B,delta_time2_vs_time1,30,27,0.153018026,"[-0.23, 0.49]",0.428090126,0.999017505,FALSE
Glyceraldehyde-3-P(MOX),sIL-6Ra,delta_time3_vs_time1,30,27,0.152905324,"[-0.23, 0.49]",0.428434482,0.992619405,FALSE
Stearic Acid,IL-19,delta_time3_vs_time1,30,27,0.152459766,"[-0.23, 0.49]",0.429797352,0.992619405,FALSE
Leucine,sTNF-R1,delta_time3_vs_time1,30,27,0.152349293,"[-0.23, 0.49]",0.430135634,0.992619405,FALSE
L-5-Oxoproline,MMP-1,delta_time3_vs_time1,30,27,0.152288868,"[-0.23, 0.49]",0.430320725,0.992619405,FALSE
"11-Eicosenoic acid, (E)-",sCD163,delta_time3_vs_time1,30,27,0.152177546,"[-0.23, 0.49]",0.430661831,0.992619405,FALSE
Doconexent,Pentraxin-3,delta_time2_vs_time1,30,27,0.152104733,"[-0.23, 0.49]",0.430885022,0.999017505,FALSE
"11-Eicosenoic acid, (E)-",Osteopontin,delta_time2_vs_time1,30,27,0.152061671,"[-0.23, 0.49]",0.431017049,0.999017505,FALSE
Indole-3-Propionic Acid,TWEAK/TNFSF12,delta_time3_vs_time1,30,27,0.151960462,"[-0.23, 0.49]",0.431327436,0.992619405,FALSE
Linoleic Acid,Osteopontin,delta_time2_vs_time1,30,27,0.151881044,"[-0.23, 0.49]",0.431571082,0.999017505,FALSE
"2,3,4-Trihydroxybutyric acid",IL-10,delta_time2_vs_time1,30,27,0.151878053,"[-0.23, 0.49]",0.43158026,0.999017505,FALSE
"2,3,4-Trihydroxybutyric acid",sTNF-R2,delta_time2_vs_time1,30,27,0.151721113,"[-0.23, 0.49]",0.43206196,0.999017505,FALSE
1-Monooleoylglycerol,IL-10,delta_time2_vs_time1,30,27,0.151499633,"[-0.23, 0.49]",0.432742257,0.999017505,FALSE
Oleic Acid,IL-12(p70),delta_time3_vs_time1,30,27,0.151385747,"[-0.23, 0.49]",0.433092295,0.992619405,FALSE
Nonanoic acid,sIL-6Ra,delta_time3_vs_time1,30,27,0.151159742,"[-0.23, 0.49]",0.433787398,0.992619405,FALSE
Palmitic Acid,IL-12(p40),delta_time2_vs_time1,30,27,0.150961087,"[-0.23, 0.49]",0.434398885,0.999017505,FALSE
Oleic Acid,IL-10,delta_time2_vs_time1,30,27,0.150959357,"[-0.23, 0.49]",0.434404213,0.999017505,FALSE
Phenylalanine,IL-35,delta_time3_vs_time1,30,27,0.150690319,"[-0.23, 0.49]",0.435233102,0.992619405,FALSE
1-Monopalmitin,IL-10,delta_time3_vs_time1,30,27,0.150655403,"[-0.23, 0.49]",0.435340741,0.992619405,FALSE
"2-Ethyl-3-hydroxypropionic acid, di-",IL-20,delta_time2_vs_time1,30,27,0.15019953,"[-0.23, 0.49]",0.436747408,0.999017505,FALSE
Campesterol,IL-10,delta_time3_vs_time1,30,27,0.150129599,"[-0.23, 0.49]",0.436963409,0.992619405,FALSE
L-Norvaline,sIL-6Ra,delta_time3_vs_time1,30,27,0.149979559,"[-0.23, 0.49]",0.437427047,0.992619405,FALSE
Proline,IL-12(p70),delta_time3_vs_time1,30,27,0.149065325,"[-0.23, 0.49]",0.440257869,0.992619405,FALSE
Lactic Acid,sCD163,delta_time3_vs_time1,30,27,0.14904317,"[-0.23, 0.49]",0.440326592,0.992619405,FALSE
Stearic Acid,Pentraxin-3,delta_time2_vs_time1,30,27,0.149022629,"[-0.23, 0.49]",0.440390314,0.999017505,FALSE
2-Keto-3-methylvaleric acid,IL-28A/IFN-lambda2,delta_time2_vs_time1,30,27,0.148586191,"[-0.23, 0.49]",0.4417454,0.999017505,FALSE
Glyceraldehyde-3-P(MOX),IL-29/IFN-lambda1,delta_time2_vs_time1,30,27,0.148507753,"[-0.23, 0.49]",0.441989181,0.999017505,FALSE
Oxalic acid,IFN-a2,delta_time3_vs_time1,30,27,0.148236701,"[-0.23, 0.49]",0.442832147,0.992619405,FALSE
Oxalic acid,IL-20,delta_time3_vs_time1,30,27,0.148159469,"[-0.23, 0.49]",0.443072497,0.992619405,FALSE
Methionine,IL-35,delta_time2_vs_time1,30,27,0.148004917,"[-0.23, 0.49]",0.443553679,0.999017505,FALSE
Doconexent,sTNF-R1,delta_time2_vs_time1,30,27,0.147964949,"[-0.23, 0.49]",0.44367816,0.999017505,FALSE
"Ethanolamine, 2TMS",IFN-y,delta_time3_vs_time1,30,27,0.147866121,"[-0.23, 0.49]",0.443986047,0.992619405,FALSE
L-Proline,APRIL/TNFSF13,delta_time2_vs_time1,30,27,0.147833546,"[-0.23, 0.49]",0.444087553,0.999017505,FALSE
1-Ethyl-1-tetradecyloxy-1-silacyclohexane,sTNF-R1,delta_time2_vs_time1,30,27,0.147216127,"[-0.23, 0.49]",0.446013878,0.999017505,FALSE
Glyceraldehyde-3-P(MOX),sCD163,delta_time3_vs_time1,30,27,0.147055717,"[-0.23, 0.49]",0.446515085,0.992619405,FALSE
Oxalic acid,IL-19,delta_time2_vs_time1,30,27,0.146854754,"[-0.23, 0.49]",0.447143426,0.999017505,FALSE
"1,5-Anhydrohexitol",IFN-a2,delta_time2_vs_time1,30,27,0.146172969,"[-0.23, 0.49]",0.449278665,0.999017505,FALSE
L-Rhamnose,IL-12(p40),delta_time3_vs_time1,30,27,0.146135725,"[-0.23, 0.49]",0.449395465,0.992619405,FALSE
2-OH-Butanoic Acid,Chitinase 3-like1,delta_time3_vs_time1,30,27,0.146113881,"[-0.23, 0.49]",0.449463976,0.992619405,FALSE
Methionine,TSLP,delta_time2_vs_time1,30,27,0.145913493,"[-0.23, 0.49]",0.450092732,0.999017505,FALSE
Serine,sTNF-R1,delta_time3_vs_time1,30,27,0.145825598,"[-0.23, 0.49]",0.450368668,0.992619405,FALSE
2-OH-Butanoic Acid,Osteocalcin,delta_time3_vs_time1,30,27,0.145605351,"[-0.23, 0.49]",0.451060504,0.992619405,FALSE
Decanoic acid,Chitinase 3-like1,delta_time3_vs_time1,30,27,0.145564848,"[-0.23, 0.49]",0.451187792,0.992619405,FALSE
"2,3,4-Trihydroxybutyric acid",sCD30/TNFRSF8,delta_time3_vs_time1,30,27,0.145526932,"[-0.23, 0.49]",0.451306969,0.992619405,FALSE
Butanoic acid,MMP-1,delta_time3_vs_time1,30,27,0.145097561,"[-0.23, 0.49]",0.452657722,0.992619405,FALSE
Phenylalanine,IL-11,delta_time3_vs_time1,30,27,0.144733509,"[-0.23, 0.49]",0.453804676,0.992619405,FALSE
Aminomalonic acid,APRIL/TNFSF13,delta_time3_vs_time1,30,27,0.144616325,"[-0.23, 0.49]",0.454174195,0.992619405,FALSE
N-Acetylglutamine,sTNF-R2,delta_time3_vs_time1,30,27,0.144322408,"[-0.23, 0.49]",0.455101717,0.992619405,FALSE
Glycerol,MMP-2,delta_time3_vs_time1,30,27,0.144056101,"[-0.23, 0.48]",0.455942972,0.992619405,FALSE
Tyrosine,MMP-2,delta_time2_vs_time1,30,27,0.143716432,"[-0.24, 0.48]",0.457017177,0.999017505,FALSE
Serine,sCD163,delta_time3_vs_time1,30,27,0.143623337,"[-0.24, 0.48]",0.457311823,0.992619405,FALSE
DL-Ornithine,Pentraxin-3,delta_time3_vs_time1,30,27,0.143615051,"[-0.24, 0.48]",0.457338054,0.992619405,FALSE
L-Rhamnose,TSLP,delta_time3_vs_time1,30,27,0.143292245,"[-0.24, 0.48]",0.458360547,0.992619405,FALSE
L-Proline,IL-28A/IFN-lambda2,delta_time3_vs_time1,30,27,0.143241226,"[-0.24, 0.48]",0.458522264,0.992619405,FALSE
"2,3,4-Trihydroxybutyric acid",TSLP,delta_time2_vs_time1,30,27,0.143196425,"[-0.24, 0.48]",0.458664292,0.999017505,FALSE
Arginine [-NH3],TSLP,delta_time3_vs_time1,30,27,0.142997299,"[-0.24, 0.48]",0.459295853,0.992619405,FALSE
Glycolic acid,IL-19,delta_time2_vs_time1,30,27,0.142744784,"[-0.24, 0.48]",0.460097403,0.999017505,FALSE
Oleic Acid,Pentraxin-3,delta_time3_vs_time1,30,27,0.142629466,"[-0.24, 0.48]",0.460463698,0.992619405,FALSE
3-OH-Butanoic Acid,MMP-2,delta_time2_vs_time1,30,27,0.141629059,"[-0.24, 0.48]",0.463647838,0.999017505,FALSE
Nonanoic acid,BAFF/TNFSF13B,delta_time3_vs_time1,30,27,0.141586542,"[-0.24, 0.48]",0.463783419,0.992619405,FALSE
L-Proline,IL-19,delta_time3_vs_time1,30,27,0.141506289,"[-0.24, 0.48]",0.464039389,0.992619405,FALSE
Serine,TSLP,delta_time2_vs_time1,30,27,0.14148615,"[-0.24, 0.48]",0.464103636,0.999017505,FALSE
Proline,IFN-y,delta_time3_vs_time1,30,27,0.141393448,"[-0.24, 0.48]",0.464399431,0.992619405,FALSE
Methionine,sTNF-R1,delta_time3_vs_time1,30,27,0.141175296,"[-0.24, 0.48]",0.4650959,0.992619405,FALSE
1H-Indole-3-Acetic Acid,gp130/sIL-6Rb,delta_time3_vs_time1,30,27,0.140951795,"[-0.24, 0.48]",0.465810012,0.992619405,FALSE
Methionine,IL-29/IFN-lambda1,delta_time3_vs_time1,30,27,0.140939287,"[-0.24, 0.48]",0.465849992,0.992619405,FALSE
1-Ethyl-1-tetradecyloxy-1-silacyclohexane,APRIL/TNFSF13,delta_time2_vs_time1,30,27,0.140811421,"[-0.24, 0.48]",0.466258818,0.999017505,FALSE
Asparagine,IFN-y,delta_time2_vs_time1,30,27,0.140765701,"[-0.24, 0.48]",0.466405042,0.999017505,FALSE
2-Keto-3-methylvaleric acid,sTNF-R2,delta_time3_vs_time1,30,27,0.140765136,"[-0.24, 0.48]",0.466406849,0.992619405,FALSE
Oleic Acid,IL-19,delta_time2_vs_time1,30,27,0.140694746,"[-0.24, 0.48]",0.466632025,0.999017505,FALSE
2-Keto-3-methylvaleric acid,TSLP,delta_time2_vs_time1,30,27,0.140675761,"[-0.24, 0.48]",0.466692767,0.999017505,FALSE
Palmitic Acid,APRIL/TNFSF13,delta_time3_vs_time1,30,27,0.140434355,"[-0.24, 0.48]",0.467465498,0.992619405,FALSE
2-OH-Butanoic Acid,MMP-1,delta_time2_vs_time1,30,27,0.140408489,"[-0.24, 0.48]",0.467548332,0.999017505,FALSE
Indole-3-Propionic Acid,MMP-3,delta_time3_vs_time1,30,27,0.14005534,"[-0.24, 0.48]",0.468680058,0.992619405,FALSE
Serine,Pentraxin-3,delta_time2_vs_time1,30,27,0.139761705,"[-0.24, 0.48]",0.469622147,0.999017505,FALSE
2-OH-Butanoic Acid,IFN-y,delta_time2_vs_time1,30,27,0.139666631,"[-0.24, 0.48]",0.469927392,0.999017505,FALSE
Methyl galactoside,IL-29/IFN-lambda1,delta_time2_vs_time1,30,27,0.13962602,"[-0.24, 0.48]",0.470057809,0.999017505,FALSE
Lactic Acid.1,MMP-2,delta_time2_vs_time1,30,27,0.139352002,"[-0.24, 0.48]",0.470938274,0.999017505,FALSE
Decanoic acid,IL-20,delta_time3_vs_time1,30,27,0.139200173,"[-0.24, 0.48]",0.471426499,0.992619405,FALSE
1-Monooleoylglycerol,sTNF-R2,delta_time2_vs_time1,30,27,0.13916122,"[-0.24, 0.48]",0.471551797,0.999017505,FALSE
Decanoic acid,sTNF-R1,delta_time2_vs_time1,30,27,0.13881327,"[-0.24, 0.48]",0.472671813,0.999017505,FALSE
Linoleic Acid,IL-12(p40),delta_time2_vs_time1,30,27,0.138715676,"[-0.24, 0.48]",0.472986207,0.999017505,FALSE
Indole-3-Propionic Acid,MMP-2,delta_time3_vs_time1,30,27,0.138587144,"[-0.24, 0.48]",0.473400429,0.992619405,FALSE
"Ethanolamine, 2TMS",IFN-a2,delta_time2_vs_time1,30,27,0.138319659,"[-0.24, 0.48]",0.474263061,0.999017505,FALSE
L-5-Oxoproline,IL-10,delta_time2_vs_time1,30,27,0.138311973,"[-0.24, 0.48]",0.474287863,0.999017505,FALSE
Glutamic Acid,IL-10,delta_time2_vs_time1,30,27,0.138242054,"[-0.24, 0.48]",0.474513491,0.999017505,FALSE
Diethanolamine,IL-19,delta_time2_vs_time1,30,27,0.138237494,"[-0.24, 0.48]",0.474528207,0.999017505,FALSE
L-Proline,IL-10,delta_time2_vs_time1,30,27,0.138172615,"[-0.24, 0.48]",0.474737622,0.999017505,FALSE
Tyrosine,sCD163,delta_time2_vs_time1,30,27,0.138118523,"[-0.24, 0.48]",0.474912257,0.999017505,FALSE
beta-D-Xylopyranose,sIL-6Ra,delta_time3_vs_time1,30,27,0.138058552,"[-0.24, 0.48]",0.475105912,0.992619405,FALSE
2-Aminoadipic acid,MMP-1,delta_time2_vs_time1,30,27,0.13803743,"[-0.24, 0.48]",0.475174127,0.999017505,FALSE
"Ethanolamine, 3TMS",IL-12(p40),delta_time2_vs_time1,30,27,0.137920295,"[-0.24, 0.48]",0.475552517,0.999017505,FALSE
Arachidonic acid,IL-35,delta_time2_vs_time1,30,27,0.137858693,"[-0.24, 0.48]",0.475751578,0.999017505,FALSE
Linoleic Acid,sTNF-R1,delta_time2_vs_time1,30,27,0.137672896,"[-0.24, 0.48]",0.476352223,0.999017505,FALSE
2-Keto-3-methylvaleric acid,IL-10,delta_time3_vs_time1,30,27,0.137498423,"[-0.24, 0.48]",0.476916614,0.992619405,FALSE
Stearic Acid,IL-26,delta_time3_vs_time1,30,27,0.137442856,"[-0.24, 0.48]",0.477096436,0.992619405,FALSE
Glyceric acid,sTNF-R1,delta_time2_vs_time1,30,27,0.13744103,"[-0.24, 0.48]",0.477102347,0.999017505,FALSE
Tyrosine,IL-10,delta_time3_vs_time1,30,27,0.13743904,"[-0.24, 0.48]",0.477108786,0.992619405,FALSE
"9-Hexadecenoic acid, (Z)-",IL-20,delta_time3_vs_time1,30,27,0.137387131,"[-0.24, 0.48]",0.477276804,0.992619405,FALSE
"2-Ethyl-3-hydroxypropionic acid, di-",IL-29/IFN-lambda1,delta_time2_vs_time1,30,27,0.137245777,"[-0.24, 0.48]",0.477734493,0.999017505,FALSE
Tyrosine,IL-28A/IFN-lambda2,delta_time2_vs_time1,30,27,0.137023064,"[-0.24, 0.48]",0.478456074,0.999017505,FALSE
L-(+)-Erythrulose,IFN-y,delta_time2_vs_time1,30,27,0.13669129,"[-0.24, 0.48]",0.479532044,0.999017505,FALSE
Linoleic Acid,TSLP,delta_time3_vs_time1,30,27,0.136658579,"[-0.24, 0.48]",0.479638198,0.992619405,FALSE
Decanoic acid,sTNF-R2,delta_time3_vs_time1,30,27,0.1363409,"[-0.24, 0.48]",0.480669742,0.992619405,FALSE
2-Aminoadipic acid,BAFF/TNFSF13B,delta_time2_vs_time1,30,27,0.13627796,"[-0.24, 0.48]",0.480874252,0.999017505,FALSE
"9-Hexadecenoic acid, (Z)-",TSLP,delta_time2_vs_time1,30,27,0.136226045,"[-0.24, 0.48]",0.481042972,0.999017505,FALSE
beta-Alanine,sCD30/TNFRSF8,delta_time2_vs_time1,30,27,0.135710504,"[-0.24, 0.48]",0.482720087,0.999017505,FALSE
2-Aminoheptanedioic acid,MMP-3,delta_time3_vs_time1,30,27,0.135647958,"[-0.24, 0.48]",0.482923762,0.992619405,FALSE
"D-Arabinose, tetrakis",IFN-y,delta_time2_vs_time1,30,27,0.13562852,"[-0.24, 0.48]",0.482987069,0.999017505,FALSE
"11-Eicosenoic acid, (E)-",IL-12(p70),delta_time2_vs_time1,30,27,0.135585298,"[-0.24, 0.48]",0.483127849,0.999017505,FALSE
Indole-3-Propionic Acid,IL-35,delta_time3_vs_time1,30,27,0.135553051,"[-0.24, 0.48]",0.483232897,0.992619405,FALSE
Threonine,sIL-6Ra,delta_time3_vs_time1,30,27,0.135449094,"[-0.24, 0.48]",0.483571629,0.992619405,FALSE
Dodecanoic acid,APRIL/TNFSF13,delta_time2_vs_time1,30,27,0.135289404,"[-0.24, 0.48]",0.484092196,0.999017505,FALSE
beta-Alanine,MMP-2,delta_time3_vs_time1,30,27,0.135163408,"[-0.24, 0.48]",0.484503129,0.992619405,FALSE
"2-Ethyl-3-hydroxypropionic acid, di-",sCD30/TNFRSF8,delta_time2_vs_time1,30,27,0.135020531,"[-0.24, 0.48]",0.484969331,0.999017505,FALSE
Alanine,sCD30/TNFRSF8,delta_time3_vs_time1,30,27,0.134973926,"[-0.24, 0.48]",0.485121453,0.992619405,FALSE
beta-Alanine,IL-29/IFN-lambda1,delta_time2_vs_time1,30,27,0.134767708,"[-0.24, 0.48]",0.485794849,0.999017505,FALSE
2-Aminoheptanedioic acid,TWEAK/TNFSF12,delta_time3_vs_time1,30,27,0.134379541,"[-0.24, 0.48]",0.487063686,0.992619405,FALSE
DL-Ornithine,BAFF/TNFSF13B,delta_time2_vs_time1,30,27,0.13418433,"[-0.24, 0.48]",0.487702426,0.999017505,FALSE
Arginine [-NH3],IL-28A/IFN-lambda2,delta_time2_vs_time1,30,27,0.133895223,"[-0.24, 0.48]",0.488649182,0.999017505,FALSE
Lactic Acid,MMP-3,delta_time2_vs_time1,30,27,0.133889532,"[-0.24, 0.48]",0.488667828,0.999017505,FALSE
Asparagine,MMP-1,delta_time3_vs_time1,30,27,0.133653809,"[-0.24, 0.48]",0.48944047,0.992619405,FALSE
Proline,BAFF/TNFSF13B,delta_time2_vs_time1,30,27,0.133584991,"[-0.24, 0.48]",0.489666156,0.999017505,FALSE
Valine,IL-35,delta_time2_vs_time1,30,27,0.133556336,"[-0.24, 0.48]",0.489760142,0.999017505,FALSE
Lactic Acid.1,sTNF-R2,delta_time2_vs_time1,30,27,0.133470267,"[-0.25, 0.48]",0.490042505,0.999017505,FALSE
2-Keto-3-methylvaleric acid,IL-20,delta_time3_vs_time1,30,27,0.133447248,"[-0.25, 0.48]",0.490118035,0.992619405,FALSE
Phenylalanine,TWEAK/TNFSF12,delta_time2_vs_time1,30,27,0.133398159,"[-0.25, 0.48]",0.490279127,0.999017505,FALSE
"11-Eicosenoic acid, (E)-",BAFF/TNFSF13B,delta_time3_vs_time1,30,27,0.133231589,"[-0.25, 0.48]",0.490825952,0.992619405,FALSE
Proline,TWEAK/TNFSF12,delta_time3_vs_time1,30,27,0.133165733,"[-0.25, 0.48]",0.491042232,0.992619405,FALSE
Diethanolamine,TSLP,delta_time2_vs_time1,30,27,0.133103844,"[-0.25, 0.48]",0.491245529,0.999017505,FALSE
L-Aspartic acid,IL-12(p70),delta_time2_vs_time1,30,27,0.133093499,"[-0.25, 0.48]",0.491279516,0.999017505,FALSE
Phenylalanine,Pentraxin-3,delta_time3_vs_time1,30,27,0.133087862,"[-0.25, 0.48]",0.491298034,0.992619405,FALSE
Methionine,IFN-a2,delta_time2_vs_time1,30,27,0.13279979,"[-0.25, 0.48]",0.49224492,0.999017505,FALSE
beta-Alanine,IL-20,delta_time3_vs_time1,30,27,0.132677009,"[-0.25, 0.48]",0.492648779,0.992619405,FALSE
N-Acetylglutamine,IFN-a2,delta_time3_vs_time1,30,27,0.132669687,"[-0.25, 0.48]",0.492672869,0.992619405,FALSE
3-OH-Butanoic Acid,TWEAK/TNFSF12,delta_time2_vs_time1,30,27,0.132606387,"[-0.25, 0.48]",0.492881151,0.999017505,FALSE
Glycine,Osteopontin,delta_time3_vs_time1,30,27,0.132477163,"[-0.25, 0.48]",0.493306483,0.992619405,FALSE
Arachidonic acid,IL-10,delta_time2_vs_time1,30,27,0.132290877,"[-0.25, 0.48]",0.493919959,0.999017505,FALSE
Tryptophan,IL-26,delta_time2_vs_time1,30,27,0.132102098,"[-0.25, 0.48]",0.494542039,0.999017505,FALSE
Oleic Acid,IL-10,delta_time3_vs_time1,30,27,0.131987096,"[-0.25, 0.48]",0.494921196,0.992619405,FALSE
2-Keto-3-methylvaleric acid,APRIL/TNFSF13,delta_time3_vs_time1,30,27,0.131763486,"[-0.25, 0.48]",0.495658849,0.992619405,FALSE
Valine,IL-19,delta_time3_vs_time1,30,27,0.131755148,"[-0.25, 0.48]",0.495686363,0.992619405,FALSE
Nonanoic acid,sCD30/TNFRSF8,delta_time3_vs_time1,30,27,0.131744641,"[-0.25, 0.48]",0.495721037,0.992619405,FALSE
Valine,IFN-y,delta_time3_vs_time1,30,27,0.131577869,"[-0.25, 0.48]",0.496271587,0.992619405,FALSE
L-Rhamnose,IL-29/IFN-lambda1,delta_time3_vs_time1,30,27,0.131381457,"[-0.25, 0.48]",0.496920376,0.992619405,FALSE
Glyceraldehyde-3-P(MOX),BAFF/TNFSF13B,delta_time3_vs_time1,30,27,0.131223708,"[-0.25, 0.47]",0.497441763,0.992619405,FALSE
Ornithine,IL-12(p40),delta_time2_vs_time1,30,27,0.131136137,"[-0.25, 0.47]",0.497731316,0.999017505,FALSE
Arachidonic acid.1,sTNF-R1,delta_time2_vs_time1,30,27,0.131108928,"[-0.25, 0.47]",0.497821303,0.999017505,FALSE
1H-Indole-3-Acetic Acid,sTNF-R2,delta_time3_vs_time1,30,27,0.130973026,"[-0.25, 0.47]",0.498270873,0.992619405,FALSE
Citric acid,MMP-3,delta_time3_vs_time1,30,27,0.130967863,"[-0.25, 0.47]",0.498287956,0.992619405,FALSE
L-Proline,sTNF-R1,delta_time3_vs_time1,30,27,0.130918623,"[-0.25, 0.47]",0.498450898,0.992619405,FALSE
"2-Ethyl-3-hydroxypropionic acid, di-",IL-28A/IFN-lambda2,delta_time2_vs_time1,30,27,0.130777161,"[-0.25, 0.47]",0.498919162,0.999017505,FALSE
Glycine,TWEAK/TNFSF12,delta_time2_vs_time1,30,27,0.130526748,"[-0.25, 0.47]",0.499748613,0.999017505,FALSE
Asparagine,sCD30/TNFRSF8,delta_time3_vs_time1,30,27,0.130333213,"[-0.25, 0.47]",0.500390138,0.992619405,FALSE
Diethanolamine,IL-28A/IFN-lambda2,delta_time2_vs_time1,30,27,0.130261062,"[-0.25, 0.47]",0.50062941,0.999017505,FALSE
Tryptophan,MMP-3,delta_time3_vs_time1,30,27,0.130222999,"[-0.25, 0.47]",0.500755658,0.992619405,FALSE
Glyceraldehyde-3-P(MOX),IFN-y,delta_time2_vs_time1,30,27,0.129968287,"[-0.25, 0.47]",0.501600908,0.999017505,FALSE
Threonine,TSLP,delta_time2_vs_time1,30,27,0.129632409,"[-0.25, 0.47]",0.502716591,0.999017505,FALSE
N-Acetylglutamine,IFN-y,delta_time3_vs_time1,30,27,0.129626735,"[-0.25, 0.47]",0.502735447,0.992619405,FALSE
Lactic Acid.1,Pentraxin-3,delta_time2_vs_time1,30,27,0.12933815,"[-0.25, 0.47]",0.503695043,0.999017505,FALSE
"Ethanolamine, 3TMS",Pentraxin-3,delta_time3_vs_time1,30,27,0.129303291,"[-0.25, 0.47]",0.503811018,0.992619405,FALSE
Phenylalanine,IL-12(p40),delta_time2_vs_time1,30,27,0.129258416,"[-0.25, 0.47]",0.503960332,0.999017505,FALSE
Glyceric acid,TSLP,delta_time2_vs_time1,30,27,0.129111617,"[-0.25, 0.47]",0.504448943,0.999017505,FALSE
L-(+)-Erythrulose,Pentraxin-3,delta_time3_vs_time1,30,27,0.128872791,"[-0.25, 0.47]",0.505244362,0.992619405,FALSE
Glutamic Acid,Osteopontin,delta_time2_vs_time1,30,27,0.128833823,"[-0.25, 0.47]",0.505374203,0.999017505,FALSE
Glutamic Acid,MMP-1,delta_time2_vs_time1,30,27,0.128790456,"[-0.25, 0.47]",0.505518726,0.999017505,FALSE
"11-Eicosenoic acid, (E)-",sTNF-R2,delta_time3_vs_time1,30,27,0.128650184,"[-0.25, 0.47]",0.505986321,0.992619405,FALSE
"D-Arabinose, tetrakis",gp130/sIL-6Rb,delta_time2_vs_time1,30,27,0.128464689,"[-0.25, 0.47]",0.506605,0.999017505,FALSE
3-OH-Butanoic Acid,APRIL/TNFSF13,delta_time2_vs_time1,30,27,0.128444502,"[-0.25, 0.47]",0.506672351,0.999017505,FALSE
Ascorbic Acid,IL-26,delta_time2_vs_time1,30,27,0.128345601,"[-0.25, 0.47]",0.507002391,0.999017505,FALSE
Linoleic Acid,IL-28A/IFN-lambda2,delta_time2_vs_time1,30,27,0.128331292,"[-0.25, 0.47]",0.507050147,0.999017505,FALSE
beta-Alanine,IL-19,delta_time2_vs_time1,30,27,0.128320321,"[-0.25, 0.47]",0.507086766,0.999017505,FALSE
Dodecanoic acid,Pentraxin-3,delta_time3_vs_time1,30,27,0.128312929,"[-0.25, 0.47]",0.50711144,0.992619405,FALSE
Cholesterol,IL-12(p70),delta_time2_vs_time1,30,27,0.128277022,"[-0.25, 0.47]",0.507231304,0.999017505,FALSE
L-Aspartic acid,IL-10,delta_time3_vs_time1,30,27,0.128210198,"[-0.25, 0.47]",0.507454408,0.992619405,FALSE
Arachidonic acid,Pentraxin-3,delta_time2_vs_time1,30,27,0.127951168,"[-0.25, 0.47]",0.508319689,0.999017505,FALSE
"Ethanolamine, 2TMS",IL-29/IFN-lambda1,delta_time3_vs_time1,30,27,0.127916974,"[-0.25, 0.47]",0.508433967,0.992619405,FALSE
Oleic Acid,IL-19,delta_time3_vs_time1,30,27,0.127908135,"[-0.25, 0.47]",0.50846351,0.992619405,FALSE
Citric acid,Osteocalcin,delta_time3_vs_time1,30,27,0.127854267,"[-0.25, 0.47]",0.508643572,0.992619405,FALSE
Ethyl alpha-D-glucopyranoside,IL-29/IFN-lambda1,delta_time2_vs_time1,30,27,0.127272585,"[-0.25, 0.47]",0.510589929,0.999017505,FALSE
Cysteine,IL-20,delta_time2_vs_time1,30,27,0.127182495,"[-0.25, 0.47]",0.510891708,0.999017505,FALSE
Glutamine [-H2O],Pentraxin-3,delta_time3_vs_time1,30,27,0.126679663,"[-0.25, 0.47]",0.512577668,0.992619405,FALSE
1-Heptadecanol,sCD30/TNFRSF8,delta_time2_vs_time1,30,27,0.126678164,"[-0.25, 0.47]",0.5125827,0.999017505,FALSE
